,Word,x_val,y_val
110,go,0.007199304178357124,-0.0064741699025034904
111,round,0.0014821257209405303,-0.009669123217463493
112,prickly,0.011331859044730663,-0.011103562079370022
113,pear,0.008490996435284615,-0.001196273136883974
114,five,-0.008235161192715168,-0.008731662295758724
115,morning,-0.0038269932847470045,-0.0024478735867887735
116,idea,-0.00882528442889452,0.004842779599130154
117,reality,0.0010586456628516316,0.0017653830582275987
118,act,-0.003144312184303999,-0.0068029905669391155
119,falls,0.010195296257734299,-0.004086475353688002
120,shadow,0.014816896058619022,0.004397131968289614
121,thine,0.012606090866029263,0.010741586796939373
122,conception,0.0036179448943585157,0.0036697995383292437
123,creation,-0.0008384861866943538,0.002338650869205594
124,emotion,0.0019418364390730858,-0.005099265370517969
125,response,-0.0011550900526344776,0.007524677086621523
126,life,0.001094230217859149,0.0007618457893840969
